Order ID,Customer Name,Product Name,Category,Order Date,Ship Date,Region,Country,Sales Channel,Quantity,Price per Unit,Total Sales,Profit Margin (%),Order Status,Customer Rating
AMZ15410,Customer 3250,Product 428,Clothing,2023-08-25,2023-08-31,Europe,India,Online,10,468.6,4686.0,13.64,Returned,2.6
AMZ15411,Customer 1486,Product 413,Clothing,2024-04-26,2024-04-27,Australia,United States,Online,12,319.8,3837.6,40.9,Delivered,4.2
AMZ15412,Customer 4656,Product 626,Books,2024-08-27,2024-09-03,Africa,India,Online,15,442.23,6633.45,32.48,Pending,4.5
AMZ15413,Customer 3733,Product 354,Sports,2020-08-18,2020-08-25,Asia,Germany,Online,2,396.98,793.96,22.96,Returned,3.5
AMZ15414,Customer 183,Product 590,Clothing,2024-05-27,2024-06-04,South America,Germany,Offline,14,407.11,5699.54,28.2,Delivered,3.4
AMZ15415,Customer 1687,Product 834,Beauty,2023-03-12,2023-03-15,North America,United States,Online,4,79.84,319.36,32.42,Delivered,2.3
AMZ15416,Customer 2864,Product 782,Sports,2022-12-19,2022-12-24,Africa,Germany,Online,14,347.78,4868.92,42.94,Cancelled,4.7
AMZ15417,Customer 2109,Product 318,Home,2024-10-02,2024-10-03,Europe,United States,Offline,13,377.82,4911.66,35.99,Pending,3.2
AMZ15418,Customer 409,Product 312,Beauty,2020-08-28,2020-09-07,South America,United States,Offline,20,309.03,6180.6,35.73,Cancelled,2.1
AMZ15419,Customer 530,Product 603,Beauty,2020-08-21,2020-08-27,Asia,Canada,Offline,7,336.04,2352.28,39.11,Returned,4.8
AMZ15420,Customer 2321,Product 727,Clothing,2021-01-13,2021-01-20,Europe,Canada,Online,2,233.57,467.14,6.54,Cancelled,3.7
AMZ15421,Customer 1856,Product 415,Sports,2020-03-18,2020-03-27,Africa,United Kingdom,Online,2,496.13,992.26,27.61,Delivered,1.3
AMZ15422,Customer 665,Product 741,Home,2022-11-22,2022-11-27,South America,United Kingdom,Online,20,114.8,2296.0,8.17,Cancelled,4.0
AMZ15423,Customer 3090,Product 444,Books,2020-03-24,2020-03-25,Australia,Brazil,Online,13,442.28,5749.64,42.75,Cancelled,2.5
AMZ15424,Customer 2084,Product 308,Beauty,2024-04-21,2024-05-01,North America,Australia,Online,15,165.7,2485.5,32.11,Returned,1.3
AMZ15425,Customer 2535,Product 880,Sports,2022-05-01,2022-05-10,Africa,Canada,Offline,1,482.27,482.27,36.08,Returned,3.3
AMZ15426,Customer 240,Product 666,Electronics,2023-06-06,2023-06-15,North America,Canada,Offline,16,309.31,4948.96,8.61,Pending,1.4
AMZ15427,Customer 4379,Product 293,Home,2021-02-26,2021-03-07,North America,United Kingdom,Online,4,427.28,1709.12,36.47,Pending,2.3
AMZ15428,Customer 184,Product 668,Books,2024-06-13,2024-06-15,Africa,Canada,Online,11,50.76,558.36,14.14,Returned,1.4
AMZ15429,Customer 300,Product 39,Electronics,2023-01-09,2023-01-11,North America,Canada,Offline,2,398.76,797.52,32.31,Cancelled,1.4
AMZ15430,Customer 3247,Product 993,Books,2023-07-24,2023-08-03,Europe,India,Online,10,105.89,1058.9,9.56,Delivered,1.2
AMZ15431,Customer 3686,Product 644,Books,2021-05-11,2021-05-20,Australia,United States,Online,5,394.13,1970.65,22.14,Delivered,2.8
AMZ15432,Customer 1083,Product 577,Toys,2022-07-03,2022-07-07,North America,Brazil,Online,3,16.77,50.31,36.07,Delivered,1.1
AMZ15433,Customer 4586,Product 723,Beauty,2024-03-13,2024-03-17,North America,India,Offline,12,290.55,3486.6,23.02,Delivered,1.3
AMZ15434,Customer 2388,Product 232,Electronics,2021-02-21,2021-02-26,North America,United Kingdom,Offline,2,460.71,921.42,10.88,Delivered,2.7
AMZ15435,Customer 265,Product 971,Beauty,2024-12-05,2024-12-12,Asia,Australia,Online,5,198.3,991.5,39.23,Cancelled,4.1
AMZ15436,Customer 4417,Product 725,Beauty,2020-11-21,2020-11-30,Australia,United Kingdom,Online,20,448.85,8977.0,13.51,Returned,3.3
AMZ15437,Customer 2990,Product 64,Beauty,2024-04-27,2024-05-07,Europe,Germany,Offline,3,493.29,1479.87,39.75,Cancelled,1.4
AMZ15438,Customer 39,Product 967,Books,2023-09-27,2023-09-28,Asia,United Kingdom,Offline,10,225.13,2251.3,11.57,Pending,2.8
AMZ15439,Customer 2651,Product 130,Beauty,2020-04-06,2020-04-15,Africa,Germany,Offline,12,217.99,2615.88,35.28,Delivered,3.9
AMZ15440,Customer 970,Product 965,Beauty,2021-11-25,2021-12-04,Australia,Australia,Online,19,482.11,9160.09,27.24,Returned,1.5
AMZ15441,Customer 3642,Product 674,Home,2020-08-25,2020-08-30,Africa,Australia,Online,18,24.09,433.62,30.17,Delivered,4.7
AMZ15442,Customer 980,Product 692,Books,2022-10-15,2022-10-20,South America,Australia,Online,17,248.47,4223.99,29.66,Cancelled,2.4
AMZ15443,Customer 4266,Product 836,Sports,2023-12-13,2023-12-22,Australia,Australia,Offline,14,386.74,5414.36,19.42,Delivered,1.8
AMZ15444,Customer 1871,Product 61,Sports,2021-08-29,2021-09-07,North America,United Kingdom,Online,16,356.97,5711.52,24.79,Returned,1.4
AMZ15445,Customer 4299,Product 921,Books,2021-02-10,2021-02-19,Europe,Brazil,Offline,7,463.84,3246.88,30.92,Returned,3.3
AMZ15446,Customer 557,Product 481,Books,2022-03-15,2022-03-16,Europe,Germany,Offline,1,134.13,134.13,44.18,Returned,1.6
AMZ15447,Customer 4946,Product 555,Toys,2021-04-22,2021-04-23,Australia,Canada,Online,10,289.12,2891.2,17.3,Pending,2.7
AMZ15448,Customer 862,Product 93,Beauty,2021-08-12,2021-08-21,Africa,Canada,Online,19,170.23,3234.37,9.08,Returned,3.1
AMZ15449,Customer 1096,Product 441,Books,2021-10-17,2021-10-24,South America,Germany,Offline,1,309.11,309.11,42.18,Delivered,4.7
AMZ15450,Customer 381,Product 34,Sports,2022-05-08,2022-05-15,North America,United Kingdom,Offline,6,443.38,2660.28,49.27,Delivered,5.0
AMZ15451,Customer 2989,Product 21,Books,2023-04-27,2023-05-04,North America,Australia,Online,2,169.2,338.4,25.49,Returned,4.7
AMZ15452,Customer 1962,Product 782,Clothing,2024-09-29,2024-10-08,Asia,Germany,Offline,19,21.08,400.52,39.1,Returned,3.4
AMZ15453,Customer 3589,Product 785,Books,2022-02-14,2022-02-19,South America,Canada,Offline,13,101.86,1324.18,36.76,Returned,1.3
AMZ15454,Customer 496,Product 431,Books,2021-09-27,2021-10-02,North America,Brazil,Online,20,366.19,7323.8,13.15,Pending,2.2
AMZ15455,Customer 3091,Product 601,Toys,2022-04-13,2022-04-18,Australia,Canada,Online,10,89.15,891.5,37.93,Delivered,1.5
AMZ15456,Customer 1615,Product 561,Home,2022-12-01,2022-12-03,Asia,Brazil,Online,1,261.24,261.24,15.64,Delivered,2.0
AMZ15457,Customer 4435,Product 456,Beauty,2023-06-21,2023-06-27,Australia,Australia,Online,11,93.06,1023.66,20.42,Returned,1.7
AMZ15458,Customer 3056,Product 553,Books,2023-07-11,2023-07-15,Asia,Canada,Online,15,211.93,3178.95,43.56,Pending,1.1
AMZ15459,Customer 2517,Product 771,Clothing,2024-10-13,2024-10-21,North America,United States,Online,8,281.12,2248.96,43.74,Delivered,4.8
AMZ15460,Customer 4193,Product 752,Toys,2020-08-10,2020-08-13,South America,United States,Offline,3,354.94,1064.82,31.99,Pending,3.3
AMZ15461,Customer 4724,Product 660,Clothing,2023-04-22,2023-04-24,Australia,Germany,Online,6,250.47,1502.82,47.52,Cancelled,2.9
AMZ15462,Customer 4689,Product 543,Books,2021-02-10,2021-02-15,Africa,United Kingdom,Offline,12,164.41,1972.92,29.1,Pending,3.8
AMZ15463,Customer 4663,Product 327,Home,2024-11-07,2024-11-16,Europe,Australia,Offline,5,441.8,2209.0,38.69,Pending,4.6
AMZ15464,Customer 2376,Product 218,Beauty,2021-10-07,2021-10-12,North America,India,Online,18,434.29,7817.22,21.88,Delivered,4.1
AMZ15465,Customer 3910,Product 127,Clothing,2021-05-30,2021-06-04,Australia,Australia,Offline,9,396.91,3572.19,46.69,Delivered,2.7
AMZ15466,Customer 1400,Product 489,Sports,2021-07-29,2021-08-08,South America,United Kingdom,Offline,8,73.92,591.36,32.83,Delivered,4.3
AMZ15467,Customer 4361,Product 971,Books,2020-11-06,2020-11-14,Australia,Germany,Offline,17,18.13,308.21,49.56,Returned,1.0
AMZ15468,Customer 1098,Product 691,Home,2022-04-07,2022-04-17,Africa,Canada,Offline,9,251.27,2261.43,7.13,Returned,2.9
AMZ15469,Customer 4309,Product 520,Electronics,2021-05-16,2021-05-25,South America,United Kingdom,Online,2,433.37,866.74,23.23,Cancelled,2.9
AMZ15470,Customer 2503,Product 927,Electronics,2023-07-01,2023-07-08,Africa,India,Online,13,135.36,1759.68,48.84,Returned,2.3
AMZ15471,Customer 2188,Product 6,Home,2022-01-07,2022-01-15,Australia,United Kingdom,Offline,8,477.17,3817.36,46.25,Pending,1.8
AMZ15472,Customer 1794,Product 176,Books,2023-01-11,2023-01-12,North America,Brazil,Online,4,320.78,1283.12,18.94,Returned,2.0
AMZ15473,Customer 194,Product 320,Home,2020-04-21,2020-04-22,Africa,Germany,Online,12,315.46,3785.52,24.01,Cancelled,3.9
AMZ15474,Customer 691,Product 77,Clothing,2024-10-17,2024-10-25,Asia,India,Offline,7,98.29,688.03,18.13,Cancelled,2.2
AMZ15475,Customer 156,Product 858,Clothing,2021-09-28,2021-10-04,North America,India,Offline,10,52.26,522.6,7.57,Cancelled,3.2
AMZ15476,Customer 3440,Product 993,Sports,2022-04-26,2022-04-28,South America,Germany,Online,6,307.0,1842.0,45.17,Pending,3.9
AMZ15477,Customer 3392,Product 308,Clothing,2021-05-31,2021-06-04,South America,United States,Offline,17,91.75,1559.75,38.09,Pending,4.5
AMZ15478,Customer 1731,Product 879,Beauty,2024-07-05,2024-07-11,Australia,India,Offline,19,142.73,2711.87,15.51,Delivered,1.9
AMZ15479,Customer 1421,Product 162,Home,2024-05-30,2024-06-02,Europe,Canada,Offline,11,397.08,4367.88,12.59,Delivered,4.9
AMZ15480,Customer 3385,Product 642,Electronics,2020-04-14,2020-04-16,Europe,Canada,Online,1,335.2,335.2,43.65,Delivered,3.2
AMZ15481,Customer 3645,Product 441,Beauty,2024-08-25,2024-08-26,Europe,Germany,Offline,6,339.0,2034.0,10.24,Delivered,1.4
AMZ15482,Customer 81,Product 552,Electronics,2022-08-01,2022-08-08,Asia,United Kingdom,Online,2,410.97,821.94,14.19,Pending,2.1
AMZ15483,Customer 2636,Product 498,Books,2021-02-28,2021-03-08,Australia,Brazil,Online,2,110.82,221.64,35.46,Returned,2.3
AMZ15484,Customer 844,Product 533,Clothing,2023-01-05,2023-01-06,North America,United Kingdom,Offline,7,432.91,3030.37,14.96,Delivered,1.7
AMZ15485,Customer 1995,Product 443,Beauty,2023-09-27,2023-10-06,Africa,Canada,Online,7,14.27,99.89,20.37,Pending,1.5
AMZ15486,Customer 3583,Product 984,Sports,2024-05-22,2024-05-28,Australia,Germany,Offline,2,372.9,745.8,32.49,Returned,3.5
AMZ15487,Customer 3419,Product 636,Home,2022-08-28,2022-09-01,Africa,United Kingdom,Offline,9,22.25,200.25,20.07,Cancelled,1.1
AMZ15488,Customer 353,Product 698,Home,2024-04-26,2024-04-27,Europe,Germany,Offline,7,340.15,2381.05,16.25,Delivered,2.4
AMZ15489,Customer 519,Product 391,Home,2022-12-09,2022-12-12,Africa,Australia,Online,9,103.62,932.58,34.5,Delivered,4.2
AMZ15490,Customer 4565,Product 743,Electronics,2023-04-14,2023-04-16,Australia,Canada,Offline,7,71.67,501.69,47.62,Delivered,4.2
AMZ15491,Customer 824,Product 189,Sports,2023-11-22,2023-11-30,Australia,India,Online,8,129.62,1036.96,37.29,Pending,2.0
AMZ15492,Customer 3885,Product 168,Toys,2024-01-29,2024-02-02,Europe,Canada,Online,16,389.63,6234.08,47.48,Cancelled,2.2
AMZ15493,Customer 4729,Product 283,Toys,2023-01-10,2023-01-12,Europe,Germany,Offline,6,117.02,702.12,15.16,Delivered,3.5
AMZ15494,Customer 754,Product 747,Electronics,2024-04-19,2024-04-22,Australia,United Kingdom,Online,14,386.94,5417.16,34.07,Delivered,1.6
AMZ15495,Customer 4476,Product 585,Electronics,2022-08-18,2022-08-19,Europe,United States,Offline,8,227.31,1818.48,18.74,Pending,2.1
AMZ15496,Customer 2929,Product 232,Beauty,2020-09-30,2020-10-06,Africa,Germany,Offline,5,155.88,779.4,48.6,Returned,1.4
AMZ15497,Customer 405,Product 597,Home,2024-06-15,2024-06-20,North America,Brazil,Online,18,256.28,4613.04,8.73,Returned,2.4
AMZ15498,Customer 254,Product 677,Home,2021-04-17,2021-04-24,Asia,Canada,Offline,15,53.1,796.5,27.41,Pending,1.5
AMZ15499,Customer 801,Product 437,Clothing,2021-01-25,2021-02-01,Australia,Canada,Offline,12,206.56,2478.72,22.77,Cancelled,2.1
AMZ15500,Customer 3775,Product 463,Books,2024-05-22,2024-05-26,Europe,India,Online,11,72.39,796.29,18.16,Cancelled,2.8
AMZ15501,Customer 3236,Product 422,Home,2020-01-28,2020-02-01,Australia,Brazil,Offline,20,64.2,1284.0,12.36,Returned,1.2
AMZ15502,Customer 772,Product 576,Books,2023-08-20,2023-08-22,South America,Canada,Offline,16,476.48,7623.68,34.08,Returned,4.7
AMZ15503,Customer 1887,Product 82,Clothing,2021-03-28,2021-04-05,Europe,Brazil,Offline,2,457.12,914.24,6.92,Cancelled,2.8
AMZ15504,Customer 917,Product 935,Clothing,2024-08-27,2024-09-02,South America,Australia,Online,16,210.17,3362.72,8.31,Cancelled,3.7
AMZ15505,Customer 2094,Product 503,Beauty,2023-11-15,2023-11-24,Asia,Germany,Offline,9,373.74,3363.66,27.0,Delivered,4.8
AMZ15506,Customer 4911,Product 828,Toys,2023-05-18,2023-05-20,Africa,Canada,Offline,4,174.26,697.04,13.18,Pending,3.8
AMZ15507,Customer 3429,Product 609,Beauty,2020-03-11,2020-03-20,Europe,Canada,Offline,4,101.1,404.4,23.83,Delivered,1.8
AMZ15508,Customer 2705,Product 622,Electronics,2020-06-01,2020-06-06,Australia,Brazil,Offline,19,476.0,9044.0,19.02,Pending,1.6
AMZ15509,Customer 325,Product 27,Home,2022-09-13,2022-09-17,Europe,United States,Offline,1,121.99,121.99,15.57,Pending,4.2
AMZ15510,Customer 4862,Product 866,Home,2020-10-02,2020-10-08,North America,Germany,Online,1,275.2,275.2,44.52,Delivered,1.9
AMZ15511,Customer 3463,Product 269,Home,2020-04-01,2020-04-08,Asia,United States,Offline,14,110.39,1545.46,39.82,Delivered,5.0
AMZ15512,Customer 2977,Product 497,Books,2020-12-10,2020-12-17,Asia,India,Offline,19,463.07,8798.33,44.25,Delivered,2.6
AMZ15513,Customer 1213,Product 252,Electronics,2020-03-10,2020-03-13,Europe,United States,Online,1,95.84,95.84,21.01,Cancelled,1.1
AMZ15514,Customer 3086,Product 439,Toys,2021-02-09,2021-02-18,Europe,India,Online,6,497.62,2985.72,31.52,Cancelled,4.9
AMZ15515,Customer 2625,Product 181,Clothing,2023-06-30,2023-07-09,South America,India,Online,9,415.1,3735.9,35.49,Returned,3.5
AMZ15516,Customer 2185,Product 785,Sports,2020-11-14,2020-11-20,Africa,United Kingdom,Online,18,349.62,6293.16,46.85,Returned,2.6
AMZ15517,Customer 994,Product 874,Electronics,2020-07-07,2020-07-10,South America,Germany,Offline,4,229.21,916.84,42.15,Pending,4.4
AMZ15518,Customer 4750,Product 119,Beauty,2020-02-06,2020-02-13,Africa,Australia,Offline,15,175.45,2631.75,16.62,Pending,2.4
AMZ15519,Customer 1203,Product 10,Clothing,2023-08-20,2023-08-23,North America,Brazil,Offline,5,79.26,396.3,26.38,Cancelled,2.3
AMZ15520,Customer 419,Product 434,Beauty,2022-01-22,2022-01-24,Africa,India,Offline,4,149.0,596.0,17.8,Pending,2.3
AMZ15521,Customer 539,Product 295,Beauty,2023-03-28,2023-04-06,Europe,India,Online,7,370.59,2594.13,6.6,Returned,3.9
AMZ15522,Customer 1923,Product 323,Books,2023-10-18,2023-10-28,Australia,Brazil,Offline,6,363.39,2180.34,39.67,Delivered,4.4
AMZ15523,Customer 3542,Product 624,Beauty,2021-09-20,2021-09-25,Australia,Germany,Offline,7,397.32,2781.24,15.42,Cancelled,3.3
AMZ15524,Customer 2077,Product 266,Electronics,2020-05-08,2020-05-11,Africa,United States,Offline,12,111.51,1338.12,8.96,Returned,3.1
AMZ15525,Customer 4917,Product 189,Home,2021-09-13,2021-09-22,Europe,United States,Offline,12,83.65,1003.8,29.86,Cancelled,4.3
AMZ15526,Customer 2684,Product 269,Books,2023-10-03,2023-10-05,Asia,United States,Offline,1,335.2,335.2,19.04,Delivered,2.4
AMZ15527,Customer 4334,Product 667,Electronics,2022-01-29,2022-01-30,North America,India,Online,2,63.01,126.02,14.64,Cancelled,4.9
AMZ15528,Customer 593,Product 530,Sports,2022-08-11,2022-08-16,South America,United States,Offline,18,481.0,8658.0,25.1,Pending,2.2
AMZ15529,Customer 4273,Product 962,Electronics,2020-01-17,2020-01-21,Asia,United States,Online,19,362.51,6887.69,16.74,Pending,2.8
AMZ15530,Customer 4090,Product 166,Electronics,2021-09-29,2021-10-07,Africa,Australia,Online,11,142.99,1572.89,34.37,Pending,3.5
AMZ15531,Customer 3053,Product 315,Electronics,2023-12-07,2023-12-15,Asia,India,Offline,8,126.97,1015.76,49.0,Returned,3.5
AMZ15532,Customer 1606,Product 62,Clothing,2022-08-10,2022-08-12,Africa,India,Online,3,23.02,69.06,28.46,Pending,1.5
AMZ15533,Customer 3266,Product 98,Sports,2020-10-25,2020-10-26,Africa,Brazil,Online,5,127.59,637.95,30.56,Delivered,4.6
AMZ15534,Customer 242,Product 183,Home,2020-11-27,2020-12-02,Asia,Canada,Offline,18,375.2,6753.6,23.86,Cancelled,1.3
AMZ15535,Customer 768,Product 641,Home,2022-11-29,2022-12-08,Africa,United Kingdom,Offline,2,63.17,126.34,45.42,Delivered,2.7
AMZ15536,Customer 4984,Product 998,Electronics,2023-04-26,2023-05-03,North America,Brazil,Online,13,94.86,1233.18,38.88,Cancelled,1.3
AMZ15537,Customer 848,Product 504,Home,2020-04-14,2020-04-21,Africa,United Kingdom,Online,10,475.6,4756.0,17.5,Returned,3.7
AMZ15538,Customer 1505,Product 431,Sports,2024-07-19,2024-07-23,Australia,Canada,Offline,17,98.21,1669.57,13.67,Returned,2.5
AMZ15539,Customer 4013,Product 422,Clothing,2024-11-21,2024-11-27,Asia,Canada,Online,19,311.27,5914.13,31.82,Returned,4.2
AMZ15540,Customer 4472,Product 377,Sports,2022-01-06,2022-01-13,Europe,Canada,Offline,14,441.62,6182.68,28.12,Cancelled,2.7
AMZ15541,Customer 407,Product 786,Home,2024-06-17,2024-06-26,Europe,United Kingdom,Offline,14,350.81,4911.34,37.43,Pending,3.2
AMZ15542,Customer 1825,Product 168,Electronics,2024-04-18,2024-04-28,Asia,Brazil,Offline,13,123.79,1609.27,34.98,Returned,3.5
AMZ15543,Customer 2846,Product 43,Home,2023-05-06,2023-05-08,Africa,Brazil,Online,4,27.09,108.36,28.92,Delivered,2.0
AMZ15544,Customer 3279,Product 482,Beauty,2022-06-11,2022-06-16,South America,Germany,Offline,1,13.22,13.22,23.53,Cancelled,4.8
AMZ15545,Customer 1994,Product 234,Home,2024-09-20,2024-09-25,Africa,United States,Online,17,15.89,270.13,47.36,Returned,1.2
AMZ15546,Customer 2581,Product 933,Electronics,2020-10-08,2020-10-15,South America,Brazil,Offline,8,31.84,254.72,40.15,Cancelled,1.9
AMZ15547,Customer 1866,Product 392,Books,2020-04-16,2020-04-19,North America,Germany,Offline,18,368.27,6628.86,42.47,Delivered,4.1
AMZ15548,Customer 495,Product 624,Electronics,2020-10-01,2020-10-02,Europe,Australia,Online,4,466.72,1866.88,31.96,Returned,4.4
AMZ15549,Customer 2275,Product 196,Clothing,2022-09-16,2022-09-22,Africa,United Kingdom,Online,20,343.06,6861.2,11.16,Returned,2.4
AMZ15550,Customer 2252,Product 716,Electronics,2022-03-05,2022-03-10,North America,Canada,Offline,8,20.77,166.16,34.77,Cancelled,5.0
AMZ15551,Customer 2193,Product 408,Electronics,2022-12-23,2022-12-29,South America,Australia,Offline,12,410.49,4925.88,9.0,Delivered,4.9
AMZ15552,Customer 2533,Product 80,Sports,2020-12-05,2020-12-07,Europe,United Kingdom,Offline,12,94.53,1134.36,8.18,Delivered,1.4
AMZ15553,Customer 36,Product 199,Clothing,2023-12-18,2023-12-22,North America,Germany,Offline,9,372.45,3352.05,32.28,Delivered,1.3
AMZ15554,Customer 3365,Product 741,Books,2023-11-29,2023-12-05,Africa,Australia,Offline,16,159.09,2545.44,35.32,Delivered,3.2
AMZ15555,Customer 171,Product 519,Sports,2020-09-11,2020-09-14,North America,United States,Offline,18,25.38,456.84,18.93,Delivered,2.0
AMZ15556,Customer 4104,Product 245,Sports,2023-06-10,2023-06-12,Australia,Australia,Offline,17,288.17,4898.89,49.39,Returned,1.9
AMZ15557,Customer 1757,Product 985,Sports,2024-03-10,2024-03-19,Australia,Canada,Online,10,330.38,3303.8,10.03,Cancelled,4.8
AMZ15558,Customer 2625,Product 914,Toys,2023-05-21,2023-05-30,Australia,United Kingdom,Offline,6,122.09,732.54,30.3,Cancelled,1.3
AMZ15559,Customer 1348,Product 701,Books,2021-12-03,2021-12-09,North America,Australia,Online,14,403.59,5650.26,28.61,Pending,4.2
AMZ15560,Customer 4578,Product 731,Electronics,2022-10-22,2022-10-29,South America,Canada,Offline,7,45.26,316.82,27.66,Returned,3.0
AMZ15561,Customer 938,Product 794,Books,2022-01-27,2022-01-31,Africa,Germany,Online,14,200.54,2807.56,19.77,Delivered,2.8
AMZ15562,Customer 4602,Product 437,Toys,2020-08-19,2020-08-22,Africa,Australia,Online,3,158.21,474.63,16.68,Cancelled,3.1
AMZ15563,Customer 4059,Product 978,Books,2022-07-14,2022-07-16,North America,Germany,Offline,15,196.53,2947.95,21.85,Delivered,3.0
AMZ15564,Customer 583,Product 566,Home,2024-01-16,2024-01-17,Australia,United Kingdom,Online,3,391.37,1174.11,33.79,Returned,1.8
AMZ15565,Customer 2452,Product 99,Sports,2021-09-29,2021-10-09,Africa,India,Offline,2,436.18,872.36,45.37,Cancelled,4.5
AMZ15566,Customer 1007,Product 938,Toys,2024-08-07,2024-08-12,Australia,Brazil,Online,6,354.54,2127.24,11.11,Delivered,4.7
AMZ15567,Customer 4892,Product 486,Electronics,2021-01-18,2021-01-27,Africa,India,Offline,4,355.32,1421.28,20.06,Delivered,1.5
AMZ15568,Customer 4976,Product 254,Beauty,2022-05-27,2022-06-04,South America,United States,Offline,12,220.85,2650.2,41.38,Cancelled,1.8
AMZ15569,Customer 1464,Product 591,Toys,2023-11-13,2023-11-14,North America,Brazil,Online,12,306.12,3673.44,21.14,Cancelled,4.6
AMZ15570,Customer 4852,Product 311,Electronics,2024-03-06,2024-03-10,Europe,Germany,Online,20,147.48,2949.6,25.75,Cancelled,2.6
AMZ15571,Customer 170,Product 331,Toys,2023-06-16,2023-06-19,Africa,India,Offline,11,191.23,2103.53,26.57,Pending,2.9
AMZ15572,Customer 3533,Product 166,Toys,2022-09-27,2022-09-29,Europe,United Kingdom,Offline,13,321.3,4176.9,41.32,Cancelled,2.0
